ID,Name,Pokedex Number,Supertype,Subtypes,HP,Types,Attacks,Weaknesses,Retreat Cost,Set Name,Release Date,Artist,Rarity,Card Image (Small),Card Image HiRes,TCG Player URL,TCG Price Date,TCG Market Price USD (Normal),TCG Low Price USD (Normal),TCG High Price USD (Normal),TCG Market Price USD (Reverse Holofoil),TCG Low Price USD (Reverse Holofoil),TCG High Price USD (Reverse Holofoil),TCG Market Price USD (Holofoil),TCG Low Price USD (Holofoil),TCG High Price USD (Holofoil)
sv4-152,Swablu,333.0,Pokémon,Basic,50,Colorless,"Peck (10), Bind Wound ()",Lightning ×2,1,Paradox Rift,2023/11/03,HYOGONOSUKE,Common,https://images.pokemontcg.io/sv4/152.png,https://images.pokemontcg.io/sv4/152_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-152,2025/02/22,0.05,0.01,4.95,0.14,0.03,4.95,,,
sv4-153,Tandemaus,924.0,Pokémon,Basic,30,Colorless,Damage Rush (10×),Fighting ×2,0,Paradox Rift,2023/11/03,Shibuzoh.,Common,https://images.pokemontcg.io/sv4/153.png,https://images.pokemontcg.io/sv4/153_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-153,2025/02/22,0.08,0.01,4.95,0.11,0.01,4.95,,,
sv4-154,Tandemaus,924.0,Pokémon,Basic,40,Colorless,Tumble Over (40),Fighting ×2,1,Paradox Rift,2023/11/03,Akira Komayama,Common,https://images.pokemontcg.io/sv4/154.png,https://images.pokemontcg.io/sv4/154_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-154,2025/02/22,0.06,0.01,4.95,0.1,0.02,4.95,,,
sv4-155,Maushold ex,925.0,Pokémon,"Stage 1, ex",230,Colorless,Nom-Nom-Nom Incisors (120),Fighting ×2,0,Paradox Rift,2023/11/03,5ban Graphics,Double Rare,https://images.pokemontcg.io/sv4/155.png,https://images.pokemontcg.io/sv4/155_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-155,2025/02/22,,,,,,,0.59,0.2,40.0
sv4-156,Bombirdier ex,962.0,Pokémon,"Basic, ex",200,Colorless,"Fast Carrier (), Shadowy Wind (130)",Lightning ×2,1,Paradox Rift,2023/11/03,PLANETA Mochizuki,Double Rare,https://images.pokemontcg.io/sv4/156.png,https://images.pokemontcg.io/sv4/156_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-156,2025/02/22,,,,,,,0.58,0.09,8.9
sv4-157,Cyclizar,967.0,Pokémon,Basic,120,Colorless,"Ram (30), Driving Buddy (70+)",Fighting ×2,1,Paradox Rift,2023/11/03,kawayoo,Uncommon,https://images.pokemontcg.io/sv4/157.png,https://images.pokemontcg.io/sv4/157_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-157,2025/02/22,0.04,0.01,4.95,0.08,0.03,4.95,,,
sv4-158,Iron Jugulis,993.0,Pokémon,"Basic, Future",130,Colorless,"Homing Headbutt (), Baryon Beam (150)",Lightning ×2,2,Paradox Rift,2023/11/03,Souichirou Gunjima,Rare,https://images.pokemontcg.io/sv4/158.png,https://images.pokemontcg.io/sv4/158_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-158,2025/02/22,,,,0.16,0.05,4.95,0.15,0.01,4.95
sv4-159,Ancient Booster Energy Capsule,,Trainer,"Pokémon Tool, Ancient",,,,,0,Paradox Rift,2023/11/03,5ban Graphics,Uncommon,https://images.pokemontcg.io/sv4/159.png,https://images.pokemontcg.io/sv4/159_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-159,2025/02/22,0.06,0.01,4.95,0.15,0.01,4.95,,,
sv4-160,Counter Catcher,,Trainer,Item,,,,,0,Paradox Rift,2023/11/03,Toyste Beach,Uncommon,https://images.pokemontcg.io/sv4/160.png,https://images.pokemontcg.io/sv4/160_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-160,2025/02/22,1.38,0.99,100.0,3.06,1.11,10.99,,,
sv4-161,Cursed Duster,,Trainer,Pokémon Tool,,,,,0,Paradox Rift,2023/11/03,AYUMI ODASHIMA,Uncommon,https://images.pokemontcg.io/sv4/161.png,https://images.pokemontcg.io/sv4/161_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-161,2025/02/22,0.05,0.01,4.95,0.1,0.03,4.95,,,
sv4-162,Defiance Vest,,Trainer,Pokémon Tool,,,,,0,Paradox Rift,2023/11/03,Ayaka Yoshida,Uncommon,https://images.pokemontcg.io/sv4/162.png,https://images.pokemontcg.io/sv4/162_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-162,2025/02/22,0.06,0.01,4.95,0.13,0.05,4.95,,,
sv4-163,Earthen Vessel,,Trainer,"Item, Ancient",,,,,0,Paradox Rift,2023/11/03,AYUMI ODASHIMA,Uncommon,https://images.pokemontcg.io/sv4/163.png,https://images.pokemontcg.io/sv4/163_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-163,2025/02/22,0.68,0.09,11.72,3.1,1.89,19.99,,,
sv4-164,Future Booster Energy Capsule,,Trainer,"Pokémon Tool, Future",,,,,0,Paradox Rift,2023/11/03,5ban Graphics,Uncommon,https://images.pokemontcg.io/sv4/164.png,https://images.pokemontcg.io/sv4/164_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-164,2025/02/22,0.06,0.01,5.04,0.17,0.03,20.0,,,
sv4-165,Larry,,Trainer,Supporter,,,,,0,Paradox Rift,2023/11/03,Akira Komayama,Common,https://images.pokemontcg.io/sv4/165.png,https://images.pokemontcg.io/sv4/165_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-165,2025/02/22,0.07,0.01,15.0,0.11,0.01,4.95,,,
sv4-166,Luxurious Cape,,Trainer,Pokémon Tool,,,,,0,Paradox Rift,2023/11/03,Toyste Beach,Uncommon,https://images.pokemontcg.io/sv4/166.png,https://images.pokemontcg.io/sv4/166_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-166,2025/02/22,0.16,0.01,4.95,0.28,0.02,4.95,,,
sv4-167,Mela,,Trainer,Supporter,,,,,0,Paradox Rift,2023/11/03,kirisAki,Uncommon,https://images.pokemontcg.io/sv4/167.png,https://images.pokemontcg.io/sv4/167_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-167,2025/02/22,0.1,0.01,4.95,0.15,0.04,4.99,,,
sv4-168,Norman,,Trainer,Supporter,,,,,0,Paradox Rift,2023/11/03,Hideki Ishikawa,Uncommon,https://images.pokemontcg.io/sv4/168.png,https://images.pokemontcg.io/sv4/168_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-168,2025/02/22,0.06,0.01,5.0,0.1,0.03,4.95,,,
sv4-169,Parasol Lady,,Trainer,Supporter,,,,,0,Paradox Rift,2023/11/03,Cona Nitanda,Common,https://images.pokemontcg.io/sv4/169.png,https://images.pokemontcg.io/sv4/169_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-169,2025/02/22,0.1,0.01,4.95,0.1,0.01,4.95,,,
sv4-170,Professor Sada's Vitality,,Trainer,"Supporter, Ancient",,,,,0,Paradox Rift,2023/11/03,Megumi Mizutani,Uncommon,https://images.pokemontcg.io/sv4/170.png,https://images.pokemontcg.io/sv4/170_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-170,2025/02/22,0.16,0.02,5.95,0.43,0.15,5.99,,,
sv4-171,Professor Turo's Scenario,,Trainer,"Supporter, Future",,,,,0,Paradox Rift,2023/11/03,hncl,Uncommon,https://images.pokemontcg.io/sv4/171.png,https://images.pokemontcg.io/sv4/171_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-171,2025/02/22,0.2,0.01,4.95,1.94,0.1,10.23,,,
sv4-172,Rika,,Trainer,Supporter,,,,,0,Paradox Rift,2023/11/03,GIDORA,Uncommon,https://images.pokemontcg.io/sv4/172.png,https://images.pokemontcg.io/sv4/172_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-172,2025/02/22,0.07,0.01,4.95,0.15,0.01,4.95,,,
sv4-173,Roark,,Trainer,Supporter,,,,,0,Paradox Rift,2023/11/03,Ryuta Fuse,Uncommon,https://images.pokemontcg.io/sv4/173.png,https://images.pokemontcg.io/sv4/173_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-173,2025/02/22,0.1,0.01,4.95,0.13,0.03,4.95,,,
sv4-174,Shauntal,,Trainer,Supporter,,,,,0,Paradox Rift,2023/11/03,yuu,Uncommon,https://images.pokemontcg.io/sv4/174.png,https://images.pokemontcg.io/sv4/174_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-174,2025/02/22,0.04,0.01,4.95,0.1,0.01,4.95,,,
sv4-175,Snorlax Doll,,Trainer,Item,120,,,,0,Paradox Rift,2023/11/03,AYUMI ODASHIMA,Uncommon,https://images.pokemontcg.io/sv4/175.png,https://images.pokemontcg.io/sv4/175_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-175,2025/02/22,0.13,0.01,4.95,0.2,0.03,4.95,,,
sv4-176,Technical Machine: Blindside,,Trainer,Pokémon Tool,,,Blindside (),,0,Paradox Rift,2023/11/03,Studio Bora Inc.,Uncommon,https://images.pokemontcg.io/sv4/176.png,https://images.pokemontcg.io/sv4/176_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-176,2025/02/22,0.08,0.01,4.95,0.12,0.01,4.95,,,
sv4-177,Technical Machine: Devolution,,Trainer,Pokémon Tool,,,Devolution (),,0,Paradox Rift,2023/11/03,Studio Bora Inc.,Uncommon,https://images.pokemontcg.io/sv4/177.png,https://images.pokemontcg.io/sv4/177_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-177,2025/02/22,0.17,0.01,4.95,0.35,0.13,4.95,,,
sv4-178,Technical Machine: Evolution,,Trainer,Pokémon Tool,,,Evolution (),,0,Paradox Rift,2023/11/03,Studio Bora Inc.,Uncommon,https://images.pokemontcg.io/sv4/178.png,https://images.pokemontcg.io/sv4/178_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-178,2025/02/22,0.21,0.1,4.95,1.85,0.1,8.99,,,
sv4-179,Technical Machine: Turbo Energize,,Trainer,Pokémon Tool,,,Turbo Energize (),,0,Paradox Rift,2023/11/03,Studio Bora Inc.,Uncommon,https://images.pokemontcg.io/sv4/179.png,https://images.pokemontcg.io/sv4/179_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-179,2025/02/22,0.1,0.02,4.95,0.27,0.08,4.95,,,
sv4-180,Techno Radar,,Trainer,"Item, Future",,,,,0,Paradox Rift,2023/11/03,inose yukie,Uncommon,https://images.pokemontcg.io/sv4/180.png,https://images.pokemontcg.io/sv4/180_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-180,2025/02/22,0.09,0.01,4.95,0.32,0.01,6.23,,,
sv4-181,Tulip,,Trainer,Supporter,,,,,0,Paradox Rift,2023/11/03,Naoki Saito,Uncommon,https://images.pokemontcg.io/sv4/181.png,https://images.pokemontcg.io/sv4/181_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-181,2025/02/22,0.14,0.01,4.95,0.27,0.05,4.95,,,
sv4-182,Medical Energy,,Energy,Special,,,,,0,Paradox Rift,2023/11/03,,Uncommon,https://images.pokemontcg.io/sv4/182.png,https://images.pokemontcg.io/sv4/182_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-182,2025/02/22,0.08,0.01,4.95,0.18,0.01,4.95,,,
sv4-183,Crustle,558.0,Pokémon,Stage 1,130,Grass,"Confront (50), Crag Bash (100)",Fire ×2,3,Paradox Rift,2023/11/03,OKUBO,Illustration Rare,https://images.pokemontcg.io/sv4/183.png,https://images.pokemontcg.io/sv4/183_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-183,2025/02/22,,,,,,,3.73,2.25,20.0
sv4-184,Dottler,825.0,Pokémon,Stage 1,80,Grass,"Protect (), Zen Headbutt (20)",Fire ×2,2,Paradox Rift,2023/11/03,Tetsu Kayama,Illustration Rare,https://images.pokemontcg.io/sv4/184.png,https://images.pokemontcg.io/sv4/184_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-184,2025/02/22,,,,,,,4.03,1.99,12.0
sv4-185,Toedscruel,949.0,Pokémon,Stage 1,120,Grass,Mushroom Drain (80),Fire ×2,2,Paradox Rift,2023/11/03,KEIICHIRO ITO,Illustration Rare,https://images.pokemontcg.io/sv4/185.png,https://images.pokemontcg.io/sv4/185_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-185,2025/02/22,,,,,,,9.94,6.77,40.0
sv4-186,Magby,240.0,Pokémon,Basic,30,Fire,Scorching Heater (),Water ×2,0,Paradox Rift,2023/11/03,Mina Nakai,Illustration Rare,https://images.pokemontcg.io/sv4/186.png,https://images.pokemontcg.io/sv4/186_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-186,2025/02/22,,,,,,,16.88,13.99,100.0
sv4-187,Iron Moth,994.0,Pokémon,"Basic, Future",130,Fire,Heat Ray (120),Water ×2,2,Paradox Rift,2023/11/03,Takeshi Nakamura,Illustration Rare,https://images.pokemontcg.io/sv4/187.png,https://images.pokemontcg.io/sv4/187_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-187,2025/02/22,,,,,,,7.47,8.64,60.0
sv4-188,Snorunt,361.0,Pokémon,Basic,60,Water,Ice Shard (10+),Metal ×2,1,Paradox Rift,2023/11/03,Narumi Sato,Illustration Rare,https://images.pokemontcg.io/sv4/188.png,https://images.pokemontcg.io/sv4/188_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-188,2025/02/22,,,,,,,9.05,5.99,30.0
sv4-189,Mantyke,458.0,Pokémon,Basic,30,Water,Buoyant Healing (),Lightning ×2,0,Paradox Rift,2023/11/03,rika,Illustration Rare,https://images.pokemontcg.io/sv4/189.png,https://images.pokemontcg.io/sv4/189_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-189,2025/02/22,,,,,,,16.69,14.99,80.0
sv4-190,Vanillish,583.0,Pokémon,Stage 1,90,Water,Frost Smash (60),Metal ×2,2,Paradox Rift,2023/11/03,Taiga Kayama,Illustration Rare,https://images.pokemontcg.io/sv4/190.png,https://images.pokemontcg.io/sv4/190_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-190,2025/02/22,,,,,,,13.56,8.99,49.99
sv4-191,Wimpod,767.0,Pokémon,Basic,70,Water,"Sneaky Snacking (), Ram (30)",Lightning ×2,2,Paradox Rift,2023/11/03,Oku,Illustration Rare,https://images.pokemontcg.io/sv4/191.png,https://images.pokemontcg.io/sv4/191_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-191,2025/02/22,,,,,,,7.51,4.65,30.0
sv4-192,Veluza,976.0,Pokémon,Basic,120,Water,Hydro Pump (60+),Lightning ×2,2,Paradox Rift,2023/11/03,Shibuzoh.,Illustration Rare,https://images.pokemontcg.io/sv4/192.png,https://images.pokemontcg.io/sv4/192_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-192,2025/02/22,,,,,,,6.84,5.09,25.0
sv4-193,Plusle,311.0,Pokémon,Basic,70,Lightning,Plus Damage (10+),Fighting ×2,1,Paradox Rift,2023/11/03,OKACHEKE,Illustration Rare,https://images.pokemontcg.io/sv4/193.png,https://images.pokemontcg.io/sv4/193_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-193,2025/02/22,,,,,,,22.19,17.33,49.99
sv4-194,Minun,312.0,Pokémon,Basic,70,Lightning,Speed Ball (20),Fighting ×2,1,Paradox Rift,2023/11/03,OKACHEKE,Illustration Rare,https://images.pokemontcg.io/sv4/194.png,https://images.pokemontcg.io/sv4/194_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-194,2025/02/22,,,,,,,25.4,19.99,53.06
sv4-195,Blitzle,522.0,Pokémon,Basic,60,Lightning,"Rear Kick (10), Wild Charge (50)",Fighting ×2,1,Paradox Rift,2023/11/03,matazo,Illustration Rare,https://images.pokemontcg.io/sv4/195.png,https://images.pokemontcg.io/sv4/195_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-195,2025/02/22,,,,,,,8.32,5.86,17.0
sv4-196,Joltik,595.0,Pokémon,Basic,40,Lightning,Flail Around (10×),Fighting ×2,1,Paradox Rift,2023/11/03,Atsushi Furusawa,Illustration Rare,https://images.pokemontcg.io/sv4/196.png,https://images.pokemontcg.io/sv4/196_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-196,2025/02/22,,,,,,,9.64,8.2,19.99
sv4-197,Espathra,956.0,Pokémon,Stage 1,120,Psychic,Glittering Eyes (70+),Darkness ×2,1,Paradox Rift,2023/11/03,AKIRA EGAWA,Illustration Rare,https://images.pokemontcg.io/sv4/197.png,https://images.pokemontcg.io/sv4/197_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-197,2025/02/22,,,,,,,8.62,6.77,19.97
sv4-198,Gimmighoul,999.0,Pokémon,Basic,70,Psychic,Continuous Coin Toss (20×),Darkness ×2,2,Paradox Rift,2023/11/03,Akira Komayama,Illustration Rare,https://images.pokemontcg.io/sv4/198.png,https://images.pokemontcg.io/sv4/198_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-198,2025/02/22,,,,,,,11.05,9.0,30.0
sv4-199,Groudon,383.0,Pokémon,Basic,130,Fighting,"Swelling Power (), Magma Purge (60×)",Grass ×2,3,Paradox Rift,2023/11/03,Nurikabe,Illustration Rare,https://images.pokemontcg.io/sv4/199.png,https://images.pokemontcg.io/sv4/199_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-199,2025/02/22,,,,,,,102.54,92.99,449.99
sv4-200,Mienshao,620.0,Pokémon,Stage 1,100,Fighting,"Three-Step Strike (20×), Whip Expert (50+)",Psychic ×2,1,Paradox Rift,2023/11/03,Taira Akitsu,Illustration Rare,https://images.pokemontcg.io/sv4/200.png,https://images.pokemontcg.io/sv4/200_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-200,2025/02/22,,,,,,,10.13,8.0,25.0
sv4-201,Minior,774.0,Pokémon,Basic,70,Fighting,Gravitational Tackle (20×),Grass ×2,2,Paradox Rift,2023/11/03,0313,Illustration Rare,https://images.pokemontcg.io/sv4/201.png,https://images.pokemontcg.io/sv4/201_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-201,2025/02/22,,,,,,,16.32,9.99,31.99
sv4-202,Garganacl,934.0,Pokémon,Stage 2,160,Fighting,Land Crush (140),Grass ×2,4,Paradox Rift,2023/11/03,kodama,Illustration Rare,https://images.pokemontcg.io/sv4/202.png,https://images.pokemontcg.io/sv4/202_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-202,2025/02/22,,,,,,,5.93,4.58,30.0
sv4-203,Slither Wing,988.0,Pokémon,"Basic, Ancient",140,Fighting,"Stomp Off (), Burning Turbulence (120)",Psychic ×2,3,Paradox Rift,2023/11/03,Takeshi Nakamura,Illustration Rare,https://images.pokemontcg.io/sv4/203.png,https://images.pokemontcg.io/sv4/203_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-203,2025/02/22,,,,,,,5.35,4.0,21.0
sv4-204,Garbodor,569.0,Pokémon,Stage 1,120,Darkness,"Chuck (50×), Venomous Hit (80)",Fighting ×2,3,Paradox Rift,2023/11/03,Shinya Komatsu,Illustration Rare,https://images.pokemontcg.io/sv4/204.png,https://images.pokemontcg.io/sv4/204_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-204,2025/02/22,,,,,,,11.98,10.0,30.0
sv4-205,Yveltal,717.0,Pokémon,Basic,130,Darkness,"Cross-Cut (30+), Dark Edge (120)",Lightning ×2,2,Paradox Rift,2023/11/03,Masako Tomii,Illustration Rare,https://images.pokemontcg.io/sv4/205.png,https://images.pokemontcg.io/sv4/205_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-205,2025/02/22,,,,,,,27.65,22.0,60.0
sv4-206,Morpeko,877.0,Pokémon,Basic,70,Darkness,Energizer Wheel (70),Grass ×2,1,Paradox Rift,2023/11/03,Yuu Nishida,Illustration Rare,https://images.pokemontcg.io/sv4/206.png,https://images.pokemontcg.io/sv4/206_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-206,2025/02/22,,,,,,,25.13,20.19,59.99
sv4-207,Brute Bonnet,986.0,Pokémon,"Basic, Ancient",120,Darkness,Rampaging Hammer (120),Grass ×2,3,Paradox Rift,2023/11/03,Tomokazu Komiya,Illustration Rare,https://images.pokemontcg.io/sv4/207.png,https://images.pokemontcg.io/sv4/207_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-207,2025/02/22,,,,,,,23.28,39.97,95.9
sv4-208,Steelix,208.0,Pokémon,Stage 1,180,Metal,"Earthquake (130), Heavy Impact (180)",Fire ×2,4,Paradox Rift,2023/11/03,nisimono,Illustration Rare,https://images.pokemontcg.io/sv4/208.png,https://images.pokemontcg.io/sv4/208_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-208,2025/02/22,,,,,,,35.94,32.0,100.0
sv4-209,Ferrothorn,598.0,Pokémon,Stage 1,140,Metal,Spinning Needles (50),Fire ×2,3,Paradox Rift,2023/11/03,Kurata So,Illustration Rare,https://images.pokemontcg.io/sv4/209.png,https://images.pokemontcg.io/sv4/209_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-209,2025/02/22,,,,,,,5.79,4.22,18.0
sv4-210,Aegislash,681.0,Pokémon,Stage 2,150,Metal,Hard Bashing (120),Fire ×2,3,Paradox Rift,2023/11/03,Takumi Wada,Illustration Rare,https://images.pokemontcg.io/sv4/210.png,https://images.pokemontcg.io/sv4/210_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-210,2025/02/22,,,,,,,8.0,6.53,30.0
sv4-211,Aipom,190.0,Pokémon,Basic,60,Colorless,"Filch (), Smack (20)",Fighting ×2,1,Paradox Rift,2023/11/03,Yuka Morii,Illustration Rare,https://images.pokemontcg.io/sv4/211.png,https://images.pokemontcg.io/sv4/211_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-211,2025/02/22,,,,,,,11.41,7.56,26.0
sv4-212,Loudred,294.0,Pokémon,Stage 1,100,Colorless,"Body Slam (10), Mega Impact (40)",Fighting ×2,2,Paradox Rift,2023/11/03,NC Empire,Illustration Rare,https://images.pokemontcg.io/sv4/212.png,https://images.pokemontcg.io/sv4/212_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-212,2025/02/22,,,,,,,12.58,10.44,24.99
sv4-213,Swablu,333.0,Pokémon,Basic,50,Colorless,"Peck (10), Bind Wound ()",Lightning ×2,1,Paradox Rift,2023/11/03,Jiro Sasumo,Illustration Rare,https://images.pokemontcg.io/sv4/213.png,https://images.pokemontcg.io/sv4/213_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-213,2025/02/22,,,,,,,20.18,16.0,59.98
sv4-214,Porygon-Z,474.0,Pokémon,Stage 2,150,Colorless,Energized Attack (40×),Fighting ×2,2,Paradox Rift,2023/11/03,GOSSAN,Illustration Rare,https://images.pokemontcg.io/sv4/214.png,https://images.pokemontcg.io/sv4/214_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-214,2025/02/22,,,,,,,10.74,8.58,42.69
sv4-215,Cyclizar,967.0,Pokémon,Basic,120,Colorless,"Ram (30), Driving Buddy (70+)",Fighting ×2,1,Paradox Rift,2023/11/03,Mina Nakai,Illustration Rare,https://images.pokemontcg.io/sv4/215.png,https://images.pokemontcg.io/sv4/215_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-215,2025/02/22,,,,,,,5.49,3.26,41.99
sv4-216,Iron Jugulis,993.0,Pokémon,"Basic, Future",130,Colorless,"Homing Headbutt (), Baryon Beam (150)",Lightning ×2,2,Paradox Rift,2023/11/03,GIDORA,Illustration Rare,https://images.pokemontcg.io/sv4/216.png,https://images.pokemontcg.io/sv4/216_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-216,2025/02/22,,,,,,,9.67,7.05,25.27
sv4-217,Froslass ex,478.0,Pokémon,"Stage 1, Tera, ex",250,Grass,Frost Bullet (140),Fire ×2,1,Paradox Rift,2023/11/03,5ban Graphics,Ultra Rare,https://images.pokemontcg.io/sv4/217.png,https://images.pokemontcg.io/sv4/217_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-217,2025/02/22,,,,,,,1.99,1.0,20.0
sv4-218,Armarouge ex,936.0,Pokémon,"Stage 1, ex",260,Fire,Scorching Bazooka (40+),Water ×2,2,Paradox Rift,2023/11/03,takuyoa,Ultra Rare,https://images.pokemontcg.io/sv4/218.png,https://images.pokemontcg.io/sv4/218_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-218,2025/02/22,,,,,,,1.72,1.19,14.99
sv4-219,Garchomp ex,445.0,Pokémon,"Stage 2, Tera, ex",320,Water,"Hydro Lander (160), Sonic Dive ()",Lightning ×2,0,Paradox Rift,2023/11/03,5ban Graphics,Ultra Rare,https://images.pokemontcg.io/sv4/219.png,https://images.pokemontcg.io/sv4/219_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-219,2025/02/22,,,,,,,5.92,4.0,16.97
sv4-220,Tsareena ex,763.0,Pokémon,"Stage 2, Tera, ex",310,Water,"Icicle Sole (), Trop Kick (180)",Metal ×2,2,Paradox Rift,2023/11/03,5ban Graphics,Ultra Rare,https://images.pokemontcg.io/sv4/220.png,https://images.pokemontcg.io/sv4/220_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-220,2025/02/22,,,,,,,2.44,1.69,20.0
sv4-221,Golisopod ex,768.0,Pokémon,"Stage 1, ex",270,Water,"Aqua Blade (70), Swing and Skedaddle (170)",Lightning ×2,3,Paradox Rift,2023/11/03,N-DESIGN Inc.,Ultra Rare,https://images.pokemontcg.io/sv4/221.png,https://images.pokemontcg.io/sv4/221_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-221,2025/02/22,,,,,,,1.95,0.75,149.0
sv4-222,Tapu Koko ex,785.0,Pokémon,"Basic, ex",210,Lightning,"Vengeful Shock (30+), Extreme Current (180)",Fighting ×2,1,Paradox Rift,2023/11/03,PLANETA Igarashi,Ultra Rare,https://images.pokemontcg.io/sv4/222.png,https://images.pokemontcg.io/sv4/222_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-222,2025/02/22,,,,,,,2.08,1.0,5.8
sv4-223,Iron Hands ex,992.0,Pokémon,"Basic, ex, Future",230,Lightning,"Arm Press (160), Amp You Very Much (120)",Fighting ×2,4,Paradox Rift,2023/11/03,PLANETA Mochizuki,Ultra Rare,https://images.pokemontcg.io/sv4/223.png,https://images.pokemontcg.io/sv4/223_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-223,2025/02/22,,,,,,,7.45,4.71,38.99
sv4-224,Cofagrigus ex,563.0,Pokémon,"Stage 1, ex",260,Psychic,Hollow Hands (110),Darkness ×2,2,Paradox Rift,2023/11/03,Eske Yoshinob,Ultra Rare,https://images.pokemontcg.io/sv4/224.png,https://images.pokemontcg.io/sv4/224_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-224,2025/02/22,,,,,,,1.97,1.0,14.0
sv4-225,Iron Valiant ex,1006.0,Pokémon,"Basic, ex, Future",220,Psychic,Laser Blade (200),Metal ×2,2,Paradox Rift,2023/11/03,aky CG Works,Ultra Rare,https://images.pokemontcg.io/sv4/225.png,https://images.pokemontcg.io/sv4/225_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-225,2025/02/22,,,,,,,2.97,1.77,19.49
sv4-226,Hoopa ex,720.0,Pokémon,"Basic, Tera, ex",220,Fighting,"Energy Crush (50×), Bandit's Fist (200)",Psychic ×2,2,Paradox Rift,2023/11/03,5ban Graphics,Ultra Rare,https://images.pokemontcg.io/sv4/226.png,https://images.pokemontcg.io/sv4/226_hires.png,https://prices.pokemontcg.io/tcgplayer/sv4-226,2025/02/22,,,,,,,2.66,1.5,12.48
